,blockNumber,timestamp_iso8601,timestamp_unixtime,minter,mintAmount,mintTokens
0,12738324,2021-06-30T23:20:28Z,1625095228,0xb9242f295cabf3cb368e1a5be4ad8975894e1485,11526678190000000000,56777879549
0,12738313,2021-06-30T23:17:53Z,1625095073,0x34001311c755400b605cd4f6544172db6dfbbff2,6687144437349867801,32939402977
0,12738306,2021-06-30T23:16:12Z,1625094972,0x34001311c755400b605cd4f6544172db6dfbbff2,432600000000000000,2130892529
0,12738291,2021-06-30T23:13:54Z,1625094834,0x905a8c3eeadfbe384dadd363d92c765ce4acb7b1,12673526254774246444,62427008812
0,12738239,2021-06-30T23:03:41Z,1625094221,0xe6111c3d3dc08521811d11a75effa5b3bec05b6d,25428810000000000,125256762
0,12737698,2021-06-30T20:59:35Z,1625086775,0x653c8b41a92e2ae10b6cbe5cdc3bba67fdd0f827,21996320000000000,108349298
0,12737656,2021-06-30T20:48:00Z,1625086080,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,350000000000000000,1724027507
0,12737204,2021-06-30T19:13:44Z,1625080424,0x4c89b86db3fcf577d1a3d7f6fb5826191a65a659,1611547930000000000,7938165487
0,12736989,2021-06-30T18:28:02Z,1625077682,0x46534b75692ff09fbe90a7c3a72734f6539a0e51,348557680000000000,1716927460
0,12736725,2021-06-30T17:32:01Z,1625074321,0x96342f72f2d51027347cba749e852a3e6518e1a9,11879587586609654788,58516603085
0,12736416,2021-06-30T16:24:34Z,1625070274,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,1693927860000000000,8343978650
0,12736031,2021-06-30T14:56:20Z,1625064980,0xb65dbffd1261d0e01938c260d28bc692e1ed9236,50400000000000000,248261554
0,12735344,2021-06-30T12:29:37Z,1625056177,0xe59584d255bb6eac9e5ee0c453c13670f492c5dc,287078150000000000,1414100418
0,12735038,2021-06-30T11:23:12Z,1625052192,0x905a8c3eeadfbe384dadd363d92c765ce4acb7b1,20255374336109743436,99774810227
0,12734974,2021-06-30T11:07:35Z,1625051255,0x251633775d446d4e966f5a3644cfa9d0405bbd39,13777900000000000,67867800
0,12734777,2021-06-30T10:28:16Z,1625048896,0xa2be082f3daa43309c43217308c6a9db82ca4053,13262341868201792047,65328291891
0,12734529,2021-06-30T09:32:38Z,1625045558,0xbf261ee538081eaaa3dafcf31da05433c0528e96,358585550779301734,1766339965
0,12734267,2021-06-30T08:28:16Z,1625041696,0x905a8c3eeadfbe384dadd363d92c765ce4acb7b1,966878712702777046,4762708020
0,12734214,2021-06-30T08:17:31Z,1625041051,0x57260a45c6c2564a27215f2b0a8319e112770791,920000000000000000,4531791049
0,12733979,2021-06-30T07:23:18Z,1625037798,0x928d7847e4b900530a55f434a24293af43c4edfe,26229510000000000,129203009
0,12733666,2021-06-30T06:09:23Z,1625033363,0x0aff497bd016000185b1c8302fa98a88ff4a4178,12148988529741732226,59844344167
0,12733646,2021-06-30T06:03:49Z,1625033029,0x3c28c42b24b7909c8292920929f083f60c4997a6,2314655513949764988,11401694207
0,12733457,2021-06-30T05:16:47Z,1625030207,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1000000000000000000,4925874562
0,12733452,2021-06-30T05:16:24Z,1625030184,0x129cca387eacfe191d8edde1d8d9723b6b891a8b,15498855074073203088,76345417471
0,12733414,2021-06-30T05:08:34Z,1625029714,0x34764c305eee86762bb6d4820eeaf7a04268f9bb,1045896939504867,5151958
0,12733245,2021-06-30T04:33:40Z,1625027620,0x2152d12dd450f5c518cad56207952f0ea7f6e01e,473276909128917658,2331304639
0,12733210,2021-06-30T04:26:44Z,1625027204,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,3212037560000000000,15822109546
0,12733179,2021-06-30T04:17:55Z,1625026675,0x5c5c00eb475b0383956c324b673baf7bb7682a03,18038690000000000,88856421
0,12733177,2021-06-30T04:17:43Z,1625026663,0x5d11fe480862b65198ba54746ad4ad8561fcebdc,66505920000000000,327600181
0,12733106,2021-06-30T04:02:01Z,1625025721,0xa9484f400bb84d236b1347d646f225e90fbe0c0f,568544120359119266,2800580902
0,12733082,2021-06-30T03:56:32Z,1625025392,0xcfc3b95517cae91e98c1c7f34c582b37892d3286,10563954459475279,52036791
0,12733062,2021-06-30T03:52:44Z,1625025164,0x8cb51dfa2aec1f330bd14369ab32d2e26ac5e063,11750274761055671026,57880469849
0,12733060,2021-06-30T03:52:25Z,1625025145,0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,250000000000000000,1231470571
0,12732899,2021-06-30T03:14:40Z,1625022880,0x2a3cdc2c160754cd1361d4917857dd490bb14987,13416150616314042668,66086420697
0,12732713,2021-06-30T02:35:15Z,1625020515,0x2dbd16cf6d67949030a522ebba34a75e981a1805,870325660000000000,4287127627
0,12732653,2021-06-30T02:18:54Z,1625019534,0x889abdd2bc0f3a884e607279ba132501698fbcd5,10093956678866184022,49721722334
0,12732159,2021-06-30T00:24:12Z,1625012652,0x7bcb7cd11bb2b3a0937f15372efe983cb168a357,1111272737741557250,5474018174
0,12732145,2021-06-30T00:21:10Z,1625012470,0xe6a4337ae5c2a8422657e1676908f4d02c025bea,559788371898210436,2757461590
0,12731919,2021-06-29T23:34:35Z,1625009675,0x58bef78a14c062c6fcdca0012be8017daa7cba6c,489310800000000000,2410298263
0,12731916,2021-06-29T23:34:14Z,1625009654,0xba13e0bf1f494e8e758d276ec256484a372a5646,2008743738043192035,9894879902
0,12731882,2021-06-29T23:26:26Z,1625009186,0x75e4c0ffb05c07798e22605b607e2c8717a1e885,1986111360048719500,9783396281
0,12731854,2021-06-29T23:22:02Z,1625008922,0xbd6d996b308479b05d0de8081283b1df086d4289,15845948923582081709,78055650874
0,12731723,2021-06-29T22:55:30Z,1625007330,0x925564259644c661c0403dd6f91af1293c4c67b4,1063749935072318819,5239934629
0,12731681,2021-06-29T22:46:39Z,1625006799,0x2ca5502de7f39b42579f984d4b795a08ca906919,23764360000000000,117061077
0,12731530,2021-06-29T22:14:50Z,1625004890,0xa04788762b2cbe9f41ca94fd10d9e1bd0926bdf3,25117600000000000,123727088
0,12731457,2021-06-29T21:58:31Z,1625003911,0xd628c79a538452949d0eb0e6dff6834b91055b4b,1000000000000000000,4925913468
0,12731406,2021-06-29T21:45:42Z,1625003142,0xbea35f8930c2048bb07fe7f8bd5f2af1a3b0ffb6,2531827167771250212,12471564056
0,12731060,2021-06-29T20:23:52Z,1624998232,0xd20b129ad49b8638404ddc42b46c0f8fe47a3045,15000000000000000000,73888817840
0,12731020,2021-06-29T20:13:44Z,1624997624,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,780162000000000000,3843017133
0,12730923,2021-06-29T19:52:12Z,1624996332,0x8f2831544eadcc0e0410f50f4f5c8706818be198,2549301481506201267,12557664978
0,12730258,2021-06-29T17:25:39Z,1624987539,0x59fd543474f9b711165ed4cf4994dc0d7cd320d7,6365431571868647037,31355713547
0,12729723,2021-06-29T15:23:35Z,1624980215,0x8f2831544eadcc0e0410f50f4f5c8706818be198,1960000000000000000,9654856497
0,12729525,2021-06-29T14:37:14Z,1624977434,0x572583b1853dfcb5b3cfa0850bb6bb1f4457a9b2,15384370000000000,75782653
0,12729506,2021-06-29T14:33:00Z,1624977180,0x4126bb913778404c71415237444b10ca9327351c,156111450000000000,768997417
0,12729501,2021-06-29T14:32:30Z,1624977150,0x2128ed7e6cbda0c582d77ffccf22594ebc6bd70c,1066883000000000000,5255413925
0,12729378,2021-06-29T14:05:34Z,1624975534,0x6b45b74295ed34948df617da9ab360cb6cad4045,154712525049374764450,762106766501
0,12729340,2021-06-29T13:55:24Z,1624974924,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,30895382404486304716,152189252362
0,12729044,2021-06-29T12:49:16Z,1624970956,0x51fc266a30e27254ab7a239e5adfb8b2207461d3,148460369450685981,731309901
0,12728734,2021-06-29T11:40:16Z,1624966816,0x75e4c0ffb05c07798e22605b607e2c8717a1e885,1249968867495086630,6157304682
0,12728232,2021-06-29T09:40:33Z,1624959633,0x0d5e2c0efadb7248c42ff1ae4962cd522106152e,2387353840000000000,11760048195
0,12728215,2021-06-29T09:35:39Z,1624959339,0xe8fd6e7e759f33ea9bda1151667de7cb7e7454ad,231402586045389192,1139883707
0,12728151,2021-06-29T09:22:22Z,1624958542,0x415bd9a5e2fdcb8310cee3f785f25b5e4d4564e3,2763818710000000000,13614509540
0,12728031,2021-06-29T08:57:27Z,1624957047,0x905a8c3eeadfbe384dadd363d92c765ce4acb7b1,0,0
0,12727823,2021-06-29T08:08:40Z,1624954120,0x51a7cba9cc81eed91f9b1c519f6fd417793b84d1,31510000000000000000,155217760795
0,12727715,2021-06-29T07:41:20Z,1624952480,0xd9b6ccbf0a8fab63977bc70a793ca6c556a4f519,1921000000000000000,9462819603
0,12727606,2021-06-29T07:17:21Z,1624951041,0xaa63c8d95f19c60655e41c1f0f3d309ce9d7c46c,311936129418921493491,1536593748763
0,12727562,2021-06-29T07:07:50Z,1624950470,0x47d63bd7775a5e41978b26d52f89781b39f865d5,1000000000000000000,4925989236
0,12727541,2021-06-29T07:02:26Z,1624950146,0x41b7fd0d6783b96f9e0a4f0d49946d77c98ff50c,1360000000000000000,6699345918
0,12727529,2021-06-29T06:59:14Z,1624949954,0x1fbdb0295172c70fe5ea061885c8c3bcad03088d,592206560000000000,2917203521
0,12727505,2021-06-29T06:54:26Z,1624949666,0x755eda1a3cb8b63b353d35e1fb83b8c29d5a0f4b,31850773520628115212,156896602913
0,12727494,2021-06-29T06:52:39Z,1624949559,0xf315bf3df0eee7e75522c7c51d3e85234ecbd0d6,795000000000000000,3916162496
0,12727404,2021-06-29T06:36:39Z,1624948599,0x6538869c502a7a22a65f51dc7f122d40d5fe0753,5046000000000000000,24856557220
0,12727290,2021-06-29T06:12:07Z,1624947127,0xb3b066eb361efc6634fb48fc8dc8b23518f19ac2,3191369444512778483,15720668445
0,12727251,2021-06-29T06:00:48Z,1624946448,0xe4a0ad59cff66882f4c0c767724a5e98fab03984,4507232203848660,22202604
0,12727237,2021-06-29T05:57:07Z,1624946227,0x64bab5ed694635f0b5d594d78a0dd0a8499f174e,493819932551825404,2432554799
0,12727216,2021-06-29T05:51:49Z,1624945909,0xefbd0b054c538448e3096bdc514c11f5f9593a07,4545520300000000000,22391214712
0,12727200,2021-06-29T05:48:38Z,1624945718,0xb3b066eb361efc6634fb48fc8dc8b23518f19ac2,3227151430067946197,15896935968
0,12727137,2021-06-29T05:32:25Z,1624944745,0x1ba0ced521ab2718d1b43a7d7fd1c75c106e5635,94422130000000000,465123177
0,12727108,2021-06-29T05:26:35Z,1624944395,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,1145118000000000000,5640849070
0,12727047,2021-06-29T05:13:17Z,1624943597,0x7a4c7e55f37ce658ef7e4e79ea7b9006ea499876,111666746003181284564,550070309245
0,12727018,2021-06-29T05:07:22Z,1624943242,0x8aa3b52ab110d076983fbc709520603a514c687f,319009793600663540,1571442190
0,12726989,2021-06-29T05:01:41Z,1624942901,0xc3b4fe356b83461e72ff3893d483e6625888c1a6,16818590000000000,82848381
0,12726694,2021-06-29T03:58:27Z,1624939107,0x640936cc4c3208f09e95dd8558a1440242cacf4f,2948002420000000000,14521878046
0,12726585,2021-06-29T03:36:03Z,1624937763,0x4df0c60316e0d5e9c68de9afb27d095b3d97ed21,628377520000000000,3095392861
0,12726547,2021-06-29T03:28:49Z,1624937329,0x38148ecc2078da7f65e6233dda28efaf4c51e96f,117484520000000000000,578729804419
0,12726458,2021-06-29T03:05:20Z,1624935920,0x61cf8d768591310f9b8c1661075290654d18622e,22399504108103706512,110340197989
0,12726378,2021-06-29T02:45:00Z,1624934700,0x0a0e19bf41f93732bcb8d15d96ef129e7b764db5,495691290000000000,2441781395
0,12726370,2021-06-29T02:42:29Z,1624934549,0xa549d687b131bf2563f6a1ed7e0549f273b0fd21,35723660018648810,175975194
0,12726364,2021-06-29T02:41:17Z,1624934477,0x3a7aba581d16a129d5709e09e65ee4e75e1e7adc,260382301233640739,1282646491
0,12726277,2021-06-29T02:19:26Z,1624933166,0x5d6dc617d38655254ea718044d37451e75144357,41336102067598420061,203622228934
0,12726244,2021-06-29T02:10:18Z,1624932618,0xcad82dc9f78b01fb86be526e95ae94048f0ec9d4,26707618380210400,131562126
0,12726176,2021-06-29T01:56:25Z,1624931785,0xba2b2c3883caeaa2a76e6d96c08942c348d8c571,202552177174553624,997775315
0,12726133,2021-06-29T01:47:40Z,1624931260,0x7fe64c89a92094dedefedb8216191ee1159b3f7d,338300438547454793,1666473739
0,12726099,2021-06-29T01:41:09Z,1624930869,0x56c0fc546acf688afc44bf21024739df3b1f15ac,1954153962886921940,9626197102
0,12726069,2021-06-29T01:36:01Z,1624930561,0xbba5918cec31bd93e3649857a4b3ccdcffd5c903,1500000000000000000,7389027498
0,12725827,2021-06-29T00:37:34Z,1624927054,0x7ddfdd28759e9809eaefdd2c8f6bc04318d23c0a,533317420000000000,2627133904
0,12725804,2021-06-29T00:34:06Z,1624926846,0x669b3be7c1988787c79d9cbff4d928650e728ae3,994598067685814943,4899413453
0,12725776,2021-06-29T00:28:24Z,1624926504,0x5bdb04e9c760123f40512ee46b672577c0bd4905,20000000000000000000,98520480905
0,12725704,2021-06-29T00:14:43Z,1624925683,0x0c4e11942715bd67afa0a77329d7acb3b89f0418,1022023190000000000,5034512243
0,12725597,2021-06-28T23:50:16Z,1624924216,0x8b86e28f3f358748e7951deab4275d2d9bfe0786,162871750000000000,802310725
0,12725523,2021-06-28T23:34:23Z,1624923263,0x669b3be7c1988787c79d9cbff4d928650e728ae3,926995010000000000,4566404282
0,12725411,2021-06-28T23:06:56Z,1624921616,0xc469fc28bca72df4c12be3483b4dce87b29249cb,250745800102124133,1235181625
0,12725320,2021-06-28T22:47:41Z,1624920461,0x1447b49b636cb1fa24281efcd66aaac44188e3bc,2656086230845413651,13083968255
0,12725279,2021-06-28T22:38:03Z,1624919883,0xf59d6e2afd1cca57b17b53a80f0f9483cb3b3669,72233899810290802,355826627
0,12725245,2021-06-28T22:29:49Z,1624919389,0xf238529b9550e65e89e249704fc13f645752dcc4,2082575353210173589,10258837827
0,12725243,2021-06-28T22:29:27Z,1624919367,0x73a82365500bd04bebb260e90d74d8c371df5f15,59205419265036899547,291647934194
0,12725193,2021-06-28T22:19:04Z,1624918744,0xbd6d996b308479b05d0de8081283b1df086d4289,12416891201838593724,61166045772
0,12725067,2021-06-28T21:49:55Z,1624916995,0x98ceb88a410bb9f53af2fd1164e8fa6d8ff3a532,1000000000000000000,4926037869
0,12725039,2021-06-28T21:44:40Z,1624916680,0x68a008de3ed1aac489e61e8a8080e04facd67b7a,24922930000000000,122771310
0,12724973,2021-06-28T21:31:19Z,1624915879,0x00858982166a1d9ba05ffe832a0693c6f610e0be,34312047428939109909,169022507886
0,12724942,2021-06-28T21:26:45Z,1624915605,0xbf1ff68fcc54a432b7e4b4c178afc2a9a6a857bb,2300000000000000006,11329892704
0,12724910,2021-06-28T21:19:41Z,1624915181,0xa6a99af123d2df16c41cd1f825ba10fca9199af8,4587000000000000000,22595749747
0,12724882,2021-06-28T21:16:09Z,1624914969,0x517b692d3a07215aea8be7a13a00af1d38158211,31456857687011946073,154957785680
0,12724845,2021-06-28T21:07:50Z,1624914470,0x517b692d3a07215aea8be7a13a00af1d38158211,69565592309070938788,342683043233
0,12724804,2021-06-28T20:58:55Z,1624913935,0x07d157bd2fb8e09d9dc80b5eb104008c4e3e2b4a,514827122539529602,2536060541
0,12724758,2021-06-28T20:49:22Z,1624913362,0x86cb170da31d8fdc27abbbfc7d497b81f8b0b56d,108947890000000000,536682088
0,12724263,2021-06-28T19:00:26Z,1624906826,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,16284293001290034999,80217298521
0,12724165,2021-06-28T18:38:25Z,1624905505,0x921b2aa50e2ee2dd718ea81ca27fcef37959eccd,40244990000000000,198249049
0,12723841,2021-06-28T17:25:26Z,1624901126,0x8666e8b85aada05af6350b57595f1cde004b2793,836610130000000000,4121193073
0,12723496,2021-06-28T16:11:16Z,1624896676,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,13606300365816788183,67025564966
0,12723492,2021-06-28T16:10:33Z,1624896633,0xb599f06703b3c8eded14f4ae46d592d0c105f522,1357125520000000000,6685293113
0,12723397,2021-06-28T15:49:18Z,1624895358,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,13696539034182967289,67470112984
0,12723385,2021-06-28T15:46:34Z,1624895194,0x2ba4a62699635efd692891ef14d407844c9402ab,945227770000000000,4656258583
0,12723071,2021-06-28T14:33:52Z,1624890832,0x883f75717caa0101fc972a98f43b59155e60a96a,142881810854504364,703846731
0,12722981,2021-06-28T14:13:01Z,1624889581,0x3a29d094e9bd23f142af0983ad09ba157ae8ed5d,1960000000000000000,9655113353
0,12722852,2021-06-28T13:43:36Z,1624887816,0xbe40cf1677fa121d123fcd7664f08cf79bf9273f,16513330000000000,81345996
0,12722775,2021-06-28T13:25:46Z,1624886746,0x5dd281d703009c45a5ccf4bc68615a8f27605355,39862540000000000,196366149
0,12722733,2021-06-28T13:16:05Z,1624886165,0x93a610aed17e804c305104aa06b17a42874582e9,10357854860000000000,51023652983
0,12722443,2021-06-28T12:08:15Z,1624882095,0xce9373f6a6b141ff94449a3c5e419153597163de,1077404210000000000,5307388559
0,12722331,2021-06-28T11:44:56Z,1624880696,0x87816ddfd2f9865ca3025e46022e17f4ebd2e0b1,126991175780000000000,625570045439
0,12722284,2021-06-28T11:34:59Z,1624880099,0xd764d7eed3f064b65629c8a816c557209e9cdd5a,1000639470000000000,4929241632
0,12721990,2021-06-28T10:31:21Z,1624876281,0x0dae85d8d526580a61fc2dde515a2c8b098da499,3951638350000000000,19466154040
0,12721835,2021-06-28T09:56:02Z,1624874162,0x2152d12dd450f5c518cad56207952f0ea7f6e01e,448058724244088937,2207182063
0,12721554,2021-06-28T08:49:33Z,1624870173,0x82f860c34317e0d3541f7320b839dbd26b932d58,250155450000000000,1232292069
0,12721377,2021-06-28T08:08:39Z,1624867719,0x9c869b957a724c180e7c0aea4bc67856203cbeec,1190000000000000000,5862069168
0,12721330,2021-06-28T07:59:01Z,1624867141,0xb71c45bf1d5361fae129b0118424b1a9ab61cde6,1139210000000000000,5611873118
0,12721111,2021-06-28T07:09:29Z,1624864169,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,500000000000000000,2463056765
0,12721020,2021-06-28T06:47:48Z,1624862868,0xdaeb0befaa706c92fbd6897faa4cbb2e76e0f3b8,129458257103124356746,637726292739
0,12720929,2021-06-28T06:27:23Z,1624861643,0xdaeb0befaa706c92fbd6897faa4cbb2e76e0f3b8,8299879508951106323,40886177067
0,12720892,2021-06-28T06:19:54Z,1624861194,0x8f01ce31da22ee7182200428b36b5dec5bfdaebd,100000000000000000000,492611763606
0,12720873,2021-06-28T06:16:56Z,1624861016,0xbd6d996b308479b05d0de8081283b1df086d4289,30222895550000000000,148881549552
0,12720872,2021-06-28T06:16:53Z,1624861013,0xeff4cb8e089a8bcd9d9d2e02bf56077b58e18a36,1454499145060000000000,7165034435767
0,12720815,2021-06-28T06:01:19Z,1624860079,0x5db1981e5127b18da6f8d0ff6972f2c73d4da92b,62306820000000000,306930815
0,12720777,2021-06-28T05:52:12Z,1624859532,0x911913527bd67e1343bb3629dd81ed79ac22ac67,5920000000000000000,29162629226
0,12720658,2021-06-28T05:28:26Z,1624858106,0x29d2e1b1cb9d50824a24edb7ea75c8d91931f415,223260967428321155,1099810773
0,12720646,2021-06-28T05:25:30Z,1624857930,0x29d2e1b1cb9d50824a24edb7ea75c8d91931f415,1530676140000000000,7540297822
0,12720558,2021-06-28T05:04:09Z,1624856649,0x67f9a95b3192e43675f10115513b96509ba17eae,146943490000000000,723861842
0,12720148,2021-06-28T03:38:50Z,1624851530,0x9fa14a39338abf2043a11182e1323c02a7e5d2a6,60772980000000000,299375700
0,12720129,2021-06-28T03:34:16Z,1624851256,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,0,0
0,12719994,2021-06-28T03:04:22Z,1624849462,0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,1200000000000000000,5911361471
0,12719977,2021-06-28T02:59:57Z,1624849197,0xe15808a9add47f9309232f350958394a9257881f,19560530000000000,96357809
0,12719972,2021-06-28T02:59:15Z,1624849155,0x725727c5ebee8d32fa711ae6f6712c32b188c535,2100000000000000000,10344883445
0,12719971,2021-06-28T02:59:01Z,1624849141,0x5281824d809cb896b96bf8d8bb915e11447cbcaa,597302520000000000,2942392845
0,12719943,2021-06-28T02:49:06Z,1624848546,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,168036797436388785,827772036
0,12719921,2021-06-28T02:44:52Z,1624848292,0x7a74495d0f52683d5c0b04f804ed0b5efa083bd0,5646195592792200525,27813927008
0,12719840,2021-06-28T02:29:32Z,1624847372,0xb5b4c4f6a656e6a9c1fc301b206b99af95215245,997401170000000000,4913335268
0,12719787,2021-06-28T02:18:37Z,1624846717,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,897096547029230060,4419221803
0,12719761,2021-06-28T02:11:48Z,1624846308,0x58f6a6f9cf3bd3472eec8f9021ac784cf455692d,1470398050000000000,7243385107
0,12719703,2021-06-28T01:56:56Z,1624845416,0x58fbff086af3a083b498141c8288f5214bf5932d,1013245500000000000,4991389232
0,12719693,2021-06-28T01:54:43Z,1624845283,0x669b3be7c1988787c79d9cbff4d928650e728ae3,2132302962604171893,10504023412
0,12719473,2021-06-28T01:01:10Z,1624842070,0x2e3bd4e33281ec73b88233ab5f8b0e52a8d6f913,1722871385736915648,8487113193
0,12719422,2021-06-28T00:52:06Z,1624841526,0xdb35143f229ae0f1b22f2dfd1bf0dcec35f30ad1,2000000000000000000,9852290681
0,12719194,2021-06-28T00:01:24Z,1624838484,0x75559167905e8a1471c42d22b8cd1892e8df5634,778454698002181229,3834784328
0,12719193,2021-06-28T00:01:22Z,1624838482,0x75e4c0ffb05c07798e22605b607e2c8717a1e885,1604893141349449118,7905943797
0,12719151,2021-06-27T23:54:35Z,1624838075,0x90632e6f10e091d60325a07f3078b565a84e6a87,4372577040000000000,21539972346
0,12719101,2021-06-27T23:40:39Z,1624837239,0x89155f74cb0d341a948eb734afc3ba22fc2045c6,1043207446985567131,5138997816
0,12719091,2021-06-27T23:38:24Z,1624837104,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,99576413430839060,490528506
0,12719029,2021-06-27T23:26:32Z,1624836392,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,39557770000000000,194867617
0,12719001,2021-06-27T23:20:46Z,1624836046,0x3e1f1605222d41ebbf6d5f6699a0e38523818ea0,1902073690000000000,9369906529
0,12718996,2021-06-27T23:18:48Z,1624835928,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,7861100542977530881,38724986893
0,12718934,2021-06-27T23:06:18Z,1624835178,0x5be9ab736ee5e4562fa6e0a20aa3dd495975cb50,629752640000000000,3102258820
0,12718494,2021-06-27T21:24:37Z,1624829077,0xa6a99af123d2df16c41cd1f825ba10fca9199af8,3492728750000000000,17205750436
0,12718441,2021-06-27T21:10:50Z,1624828250,0xad2a00cf12242abaf161ed0b1f985f265ec6f935,4320121572897039730,21281626483
0,12718413,2021-06-27T21:04:28Z,1624827868,0x62e40ab8c77aba1e8dd78c1ee02c2a6936ab80af,311147780000000000,1532765092
0,12718410,2021-06-27T21:03:48Z,1624827828,0x564c3f8699f75ed8ef08f8ef0088a17ceb03cf01,5611988116373306,27645575
0,12717737,2021-06-27T18:38:16Z,1624819096,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,834759380000000000,4112172479
0,12717390,2021-06-27T17:25:33Z,1624814733,0xbc82221e131c082336cf698f0ca3ebd18afd4ce7,33467586128729395,164867472
0,12717359,2021-06-27T17:20:11Z,1624814411,0xaa89c0441dd2708d5c2d6e0d7bbf77fcf083a5fa,3426046130000000000,16877334071
0,12717300,2021-06-27T17:05:48Z,1624813548,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,0,0
0,12717294,2021-06-27T17:03:39Z,1624813419,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,1374350311013577056,6770304368
0,12717266,2021-06-27T16:56:36Z,1624812996,0x1724e16cb8d0e2aa4d08035bc6b5c56b680a3b22,56030890000000000,276018578
0,12717247,2021-06-27T16:53:13Z,1624812793,0x71e8eb909c61ce3ef00ff97714b9e8e9441e9d53,74105300000000000,365056508
0,12717210,2021-06-27T16:45:45Z,1624812345,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,1374350048962927211,6770305247
0,12716815,2021-06-27T15:16:05Z,1624806965,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,8524690039821024484,41994279929
0,12716794,2021-06-27T15:10:29Z,1624806629,0x60a71287353f3ac632f3e75fd1be532850aa5f4d,8528695566446844152,42014015297
0,12716686,2021-06-27T14:47:27Z,1624805247,0xf3373969cea17f5f83c416836debce6356f8ee0c,43811000000000000000,215821606977
0,12716658,2021-06-27T14:41:29Z,1624804889,0x89da6023ee4dac3929285834b7d444909dc59133,3945150920000000000,19434591821
0,12716536,2021-06-27T14:14:39Z,1624803279,0xc2362f16607d8fefd3ed5b5ba66609cda8d23b0d,24011580000000000,118285835
0,12716516,2021-06-27T14:10:17Z,1624803017,0xb41ab28e6abd4ec11de209bdfe9587648b3ffff8,287179120793561095,1414701776
0,12716499,2021-06-27T14:07:14Z,1624802834,0x6655459bab7a5e99f2d61279316f6d0a465be784,39654510069743140699,195346059042
0,12716491,2021-06-27T14:06:11Z,1624802771,0xb41ab28e6abd4ec11de209bdfe9587648b3ffff8,12137304471260643380,59790794642
0,12716487,2021-06-27T14:04:25Z,1624802665,0x51fc266a30e27254ab7a239e5adfb8b2207461d3,122537759949959047,603645576
0,12716422,2021-06-27T13:52:26Z,1624801946,0x93b3c400686c66dd4a963237b23701138af30007,17064862165885379269,84064953664
0,12716405,2021-06-27T13:48:36Z,1624801716,0x728e7f512e01e7811037985ddfb15f9bfef517a8,3999513676435450588,19702412503
0,12716145,2021-06-27T12:47:32Z,1624798052,0x0ceb651e8073cd708878f1e4e16ca6571c03b19e,981048910000000000,4832849954
0,12716089,2021-06-27T12:36:29Z,1624797389,0x2a7051d7cbbef7b6889f8e14774020b1653b94c1,12825035712664334336,63178793500
0,12715963,2021-06-27T12:06:43Z,1624795603,0x51fc266a30e27254ab7a239e5adfb8b2207461d3,101464772575721957,499836814
0,12715934,2021-06-27T11:59:45Z,1624795185,0x3b8c618bfdded6544b27ef67cb71043b30655514,4013958483203708054,19773606078
0,12715930,2021-06-27T11:58:47Z,1624795127,0x51fc266a30e27254ab7a239e5adfb8b2207461d3,531728243634368,2619405
0,12715881,2021-06-27T11:48:04Z,1624794484,0xbe768c9c77d152ef4489a8f5b353e827667a28cb,0,0
0,12715875,2021-06-27T11:45:42Z,1624794342,0xbe768c9c77d152ef4489a8f5b353e827667a28cb,43119130000000000,212413976
0,12715862,2021-06-27T11:42:53Z,1624794173,0x42713fcd1dbda4c622e339d317b19ad07c57e5db,509072367346474815,2507798539
0,12715591,2021-06-27T10:32:46Z,1624789966,0x4b2c289a9a475554ed8791844b2e0d03924f8358,446112653669989400,2197647898
0,12715530,2021-06-27T10:19:51Z,1624789191,0x725727c5ebee8d32fa711ae6f6712c32b188c535,213110560000000000,1049829184
0,12715361,2021-06-27T09:38:16Z,1624786696,0xcf2c2c0028cbb4e9376ea8d2806211fc15bad53e,0,0
0,12715360,2021-06-27T09:38:05Z,1624786685,0xcf2c2c0028cbb4e9376ea8d2806211fc15bad53e,57762540000000000,284551078
